product_id,user_id,full_price,discount_percentage,discount_price,price_after_discount
B0819ZZK5K,AEZPNXZLF5U7XEX6TOW3J56C3XDA,2800.0,0.6,1691.0,1109.0
B0819ZZK5K,AGG3ECGCIKNPZJEVJKMFI24VBSCQ,2800.0,0.6,1691.0,1109.0
B0819ZZK5K,AHJWICC6V4BPVHNSGZ3FCIC4KUBQ,2800.0,0.6,1691.0,1109.0
B0819ZZK5K,AF3SNGFXLO2ONOHN3SHCJZMEWYFQ,2800.0,0.6,1691.0,1109.0
B0819ZZK5K,AHTBWFIYIZUPOLJC7KOWKDPK4PGQ,2800.0,0.6,1691.0,1109.0
B0819ZZK5K,AGNE5T4E7SEMJUDM4COI6JBNJQBQ,2800.0,0.6,1691.0,1109.0
B0819ZZK5K,AFMW4FWA573DFJ2FLM5SVSJ2RABA,2800.0,0.6,1691.0,1109.0
B0819ZZK5K,AFMZYKMUK4P6MPASSKTR6OB22Y2A,2800.0,0.6,1691.0,1109.0
B096VF5YYF,AE6CROVUGPHR7BRT5JASNRWSPBVQ,7990.0,0.62,4991.0,2999.0
B096VF5YYF,AHL5MROK5N63VXVBMKVZJ3GNB7ZQ,7990.0,0.62,4991.0,2999.0
B096VF5YYF,AFPCHRP52XCWFQ625WEACPUTXO7A,7990.0,0.62,4991.0,2999.0
B096VF5YYF,AHIUG7OVT3SRXSCNUZPNKHTQH57Q,7990.0,0.62,4991.0,2999.0
B096VF5YYF,AGVPDZ73B6LF5BBIZ3YGX2WRGJ2Q,7990.0,0.62,4991.0,2999.0
B096VF5YYF,AEQEIF23AAXTOBTLBICNMLFK662A,7990.0,0.62,4991.0,2999.0
B096VF5YYF,AGDPIWXL6XEBCXAGBYTER5S2JZ4Q,7990.0,0.62,4991.0,2999.0
B096VF5YYF,AFPDHMQW4AYII5KK7CLG4MMTIAHA,7990.0,0.62,4991.0,2999.0
B08QJJCY2Q,AG7XUAMM5BZSSPCBAQJ3YGYSIPXA,299.0,0.43,130.0,169.0
B08QJJCY2Q,AGS6JTKZGW3L2TCNL3ERIOHLMCGQ,299.0,0.43,130.0,169.0
B08QJJCY2Q,AFI4YPCZQHDV6ZO7ZJS4IEGDMNMA,299.0,0.43,130.0,169.0
B08QJJCY2Q,AH7WGTWJ5AZHJIATOQGSXBUJ5ENA,299.0,0.43,130.0,169.0
B08QJJCY2Q,AEQVMOXFRHZEVVSM4JNAJ7T3UHPA,299.0,0.43,130.0,169.0
B08QJJCY2Q,AFC5NBFKNTHLIZE4PFLSCEIUHAYQ,299.0,0.43,130.0,169.0
B08QJJCY2Q,AHWWTEG22SBYSSAAMFW4EKBWFJ2Q,299.0,0.43,130.0,169.0
B08QJJCY2Q,AHZS47WK6D5XJ6FS6DINGACMRQKQ,299.0,0.43,130.0,169.0
B07L5L4GTB,AEQGYJXCSCCNZSPU6KO2ROAMEJXA,404.0,0.24,95.0,309.0
B07L5L4GTB,AFAXMU7HOTIJ56JF2AK52OFSTR5A,404.0,0.24,95.0,309.0
B07L5L4GTB,AEDN6ICRLDC6CVKYHK3F5747TF7Q,404.0,0.24,95.0,309.0
B07L5L4GTB,AEDKALHSURZRICZ2LRUS4QMUGK5A,404.0,0.24,95.0,309.0
B07L5L4GTB,AHG53EP2KNCQJLYG56QPMWGNY3MA,404.0,0.24,95.0,309.0
B07L5L4GTB,AF2C67JL7AXARCQIW5JJGKTMIWQQ,404.0,0.24,95.0,309.0
B07L5L4GTB,AGPWV7WDFN56ZITTHJJTONXPBBGA,404.0,0.24,95.0,309.0
B07L5L4GTB,AGDVP275BZYGQLMEGEB3RSVZUS2Q,404.0,0.24,95.0,309.0
B07L8KNP5F,AFMBNWKA4H7GP6PAHPYY25A6Z4HQ,1399.0,0.57,800.0,599.0
B07L8KNP5F,AGMBVEO4J5JYGUM6X5INZMD4FRRQ,1399.0,0.57,800.0,599.0
B07L8KNP5F,AHKQXI6UBPLTL65RPYN7PJ24ELLA,1399.0,0.57,800.0,599.0
B07L8KNP5F,AGWRIXDLH7IBOX4O6L3MW66IJJPQ,1399.0,0.57,800.0,599.0
B07L8KNP5F,AHPV4OCEUB4DZDFNOPHTRE4FHN5A,1399.0,0.57,800.0,599.0
B07L8KNP5F,AG4PTAEZKGTC4UKZX5RSZKK32JIA,1399.0,0.57,800.0,599.0
B07L8KNP5F,AHPD7DFCKP7UFYA4KRGXU3BLR7DQ,1399.0,0.57,800.0,599.0
B07L8KNP5F,AHSUCDSAY4VEIJ3KL6M7NSFL2W3A,1399.0,0.57,800.0,599.0
B08CF4SCNP,AEZRH2UWC5CQXUVLFUEAYAPXDFGQ,599.0,0.5,300.0,299.0
B08CF4SCNP,AEVMIO4NTG5PTXCPYF3BTUXZ66PQ,599.0,0.5,300.0,299.0
B08CF4SCNP,AF4JRMMORST2B2X2W6XBRMWNKZ5Q,599.0,0.5,300.0,299.0
B08CF4SCNP,AHCUDG4P7CG35HNQJUAAVOYPZ4WQ,599.0,0.5,300.0,299.0
B08CF4SCNP,AGA5GE5IJRW4L4BHWDNC5BFS4UUQ,599.0,0.5,300.0,299.0
B08CF4SCNP,AHLUETN2P3TVLZUYVNMSIJ3GVVPA,599.0,0.5,300.0,299.0
B08CF4SCNP,AGLKQIVDJLMLUZ5MP3HOO7CDT6DA,599.0,0.5,300.0,299.0
B08CF4SCNP,AEQPH4WG6ITTFAJPV2MAS6SL46IQ,599.0,0.5,300.0,299.0
B09XX51X2G,AHPKWPXNLGMP6BBOUC3MKMDWBIDA,999.0,0.55,550.0,449.0
B09XX51X2G,AGMBJC7TRKMW6NZEZ3MPTBCTYQAA,999.0,0.55,550.0,449.0
B09XX51X2G,AGMR74PGVNG5IU7X25GJGDAT63TA,999.0,0.55,550.0,449.0
B09XX51X2G,AEEVP6GP6VPJ3DKV2WCQZXRYF4NA,999.0,0.55,550.0,449.0
B09XX51X2G,AGBCEE2BSSGUDXRORMHMYUZVK6LQ,999.0,0.55,550.0,449.0
B09XX51X2G,AEVNRR2MLSJBNKXZWO5FKQSJA6MA,999.0,0.55,550.0,449.0
B09XX51X2G,AEJRNRKY5EAXSJJK4Y42EIHW7CIQ,999.0,0.55,550.0,449.0
B09XX51X2G,AHSUVTV6XML6IBKSEU3PV37SNICA,999.0,0.55,550.0,449.0
B01M72LILF,AEEYJCTR44VPW4DW537EAZHK5CPQ,1295.0,0.38,496.0,799.0
B01M72LILF,AGHDZUKPZDC4HH2GVGDOBXWU4D3Q,1295.0,0.38,496.0,799.0
B01M72LILF,AFM7R5JRUEXGKULZMOOZCS2DWRIQ,1295.0,0.38,496.0,799.0
B01M72LILF,AFDEGSSFTG26ISJWFNZXKO5VINOA,1295.0,0.38,496.0,799.0
B01M72LILF,AFLJZDGN73GMYGJB4HNT2CXBEDIA,1295.0,0.38,496.0,799.0
B01M72LILF,AHSPJR6ZDZZBC7PN5ENIUNZ637NA,1295.0,0.38,496.0,799.0
B01M72LILF,AHGZYHF5ZRYSA3NOF7NFU4AHW2ZA,1295.0,0.38,496.0,799.0
B01M72LILF,AFQ563OKBUIIL2NHNPXX7KRKPYVQ,1295.0,0.38,496.0,799.0
B07KSMBL2H,AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,700.0,0.69,481.0,219.0
B07KSMBL2H,AFY5TVFOMVHGBPBTIJODYDQRZM5Q,700.0,0.69,481.0,219.0
B07KSMBL2H,AE3O6366WGEQAANKJ76QETTUQQTQ,700.0,0.69,481.0,219.0
B07KSMBL2H,AEQIJCPWSBCDKUO5VROXXHWX3PPA,700.0,0.69,481.0,219.0
B07KSMBL2H,AGVIAQK2HQ47P7UVXHW2NBAEU7YQ,700.0,0.69,481.0,219.0
B07KSMBL2H,AE3D5CJ2GDUP5SQ3AAYMVAGDTX7A,700.0,0.69,481.0,219.0
B07KSMBL2H,AH77IQRYD54XCRMCO7XEAIAYCLPA,700.0,0.69,481.0,219.0
B07KSMBL2H,AEA2HQHMFG3ZGJFOLLJQ65WKIZUQ,700.0,0.69,481.0,219.0
B00LZLQ624,AF3GETWWBGMLASY2KKNNBS2VO6DQ,160.0,0.02,3.0,157.0
B00LZLQ624,AEZPNXZLF5U7XEX6TOW3J56C3XDA,160.0,0.02,3.0,157.0
B00LZLQ624,AF772O5YC4ZR6O2Y4VMIWTWEZMPA,160.0,0.02,3.0,157.0
B00LZLQ624,AECNKBFNUZ5AY4RLJIYQOHMMKQVA,160.0,0.02,3.0,157.0
B00LZLQ624,AH7MHPNMOPCXJHV56ITYG5BNCVNA,160.0,0.02,3.0,157.0
B00LZLQ624,AGVVJUVII5T3HT6O5F7YHQNOXCPA,160.0,0.02,3.0,157.0
B00LZLQ624,AGEDNYHQPV3GSF7ZKA3WWGDLKGGQ,160.0,0.02,3.0,157.0
B00LZLQ624,AEDVHCTFRSHLBEEGFK3H45GATQFA,160.0,0.02,3.0,157.0
B07DJLFMPS,AE2OFVZSIE6KSBAPG6GMKCER35LA,1600.0,0.77,1231.0,369.0
B07DJLFMPS,AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,1600.0,0.77,1231.0,369.0
B07DJLFMPS,AEJTETVJ7NY3GMARSTJNPOG3AY3A,1600.0,0.77,1231.0,369.0
B07DJLFMPS,AFMQHAPYUAV7ZSPABOAVTNZVESWA,1600.0,0.77,1231.0,369.0
B07DJLFMPS,AEGYHN3DWMVH2RZLTP2H2A2U6EHA,1600.0,0.77,1231.0,369.0
B07DJLFMPS,AFIWP2JBBUU6SH3MK355UEG4TZGA,1600.0,0.77,1231.0,369.0
B07DJLFMPS,AF7XGOMQWMA2ITB72BPIVHL23EJA,1600.0,0.77,1231.0,369.0
B07DJLFMPS,AHBTDCFI4HA6ONMJZRTYUXAEP46A,1600.0,0.77,1231.0,369.0
B09GB5B4BK,AEDZXGGZW3ZS22XINYAPXX347GKA,899.0,0.33,300.0,599.0
B09GB5B4BK,AGGIQC3X6SACWMNN7EQANQMS36IA,899.0,0.33,300.0,599.0
B09GB5B4BK,AEJHA2E6YBI635Q3AKE2QNBOM24Q,899.0,0.33,300.0,599.0
B09GB5B4BK,AHBXRBDR7QC3GHIMO3KBIIA4U26Q,899.0,0.33,300.0,599.0
B09GB5B4BK,AHVNWCICNY3UEAX4JMSJGPQNPVRA,899.0,0.33,300.0,599.0
B09GB5B4BK,AG7KWVG7HMZOHCIDXRJ7KARTAFQQ,899.0,0.33,300.0,599.0
B09GB5B4BK,AGU4QDN3LU25GWIUH3PQUSSGODPQ,899.0,0.33,300.0,599.0
B09GB5B4BK,AFL5ZDARQ6ARU2TN3RCY7KFBJBZA,899.0,0.33,300.0,599.0
B015ZXUDD0,AE3PTJFRVU3YM5YFYN3ICDA5X6FA,599.0,0.2,120.0,479.0
B015ZXUDD0,AGF5DMXE65QXZPJX6BJANVMCGHGQ,599.0,0.2,120.0,479.0
B015ZXUDD0,AE5VM7Y43HENV5JBN7JB4LCDHO4A,599.0,0.2,120.0,479.0
B015ZXUDD0,AHBWFF4SD5LBHN6R3W43JNZW4A2A,599.0,0.2,120.0,479.0
B015ZXUDD0,AGSOXL3BMIL55ANW7OYCFRBWUGEQ,599.0,0.2,120.0,479.0
B015ZXUDD0,AEY7GHROFM3MCCHU6VOU5GAUQNCQ,599.0,0.2,120.0,479.0
B015ZXUDD0,AE6ELRMJIUHC3CN34MMM7JRL5RBA,599.0,0.2,120.0,479.0
B015ZXUDD0,AHDXDGROQRENYUGOZNF4LBVDF73Q,599.0,0.2,120.0,479.0
B085DTN6R2,AGUAYQHARAKR2VZTRP276KAGETKQ,899.0,0.61,549.0,350.0
B085DTN6R2,AFKTST2773VUOKUHE7FCR6QCAURQ,899.0,0.61,549.0,350.0
B085DTN6R2,AEGLHOQOWUUUQEDV6EWXTSHIUE7A,899.0,0.61,549.0,350.0
B085DTN6R2,AEHQYGI5L4FFALBMC5XMT5KXSZCA,899.0,0.61,549.0,350.0
B085DTN6R2,AHJFXFGDAXEHIG2ZLUWVMZ3LWPBA,899.0,0.61,549.0,350.0
B085DTN6R2,AEP4CW3UI7AJ7XM7PAAKVCB6U3ZA,899.0,0.61,549.0,350.0
B085DTN6R2,AHIWCPCQ2Z4HWEM7V4HGTLVZQM6Q,899.0,0.61,549.0,350.0
B085DTN6R2,AHT4JDEYWRIQGCA2WAQJ6E2POHCQ,899.0,0.61,549.0,350.0
B09PL79D2X,AFWDV7TXGNYDA54LFNRDRJBTBH4A,2990.0,0.47,1392.0,1598.0
B09PL79D2X,AFEPCSTHZXN35QN2NFRS6X54AFQA,2990.0,0.47,1392.0,1598.0
B09PL79D2X,AGZEBZMUHSRT37TWDJQAIFK7R7NQ,2990.0,0.47,1392.0,1598.0
B09PL79D2X,AFRSTB6WTL3CEY6EHWNZYGP7F5IQ,2990.0,0.47,1392.0,1598.0
B09PL79D2X,AFXYRRVG6WFFNONQ2DGVUOCPP2TQ,2990.0,0.47,1392.0,1598.0
B09PL79D2X,AFGHPNJCPTG3GN4WG2YTPWNFYPHA,2990.0,0.47,1392.0,1598.0
B09PL79D2X,AGKAIBTFKDPPNNZ22TC34TRNBNMQ,2990.0,0.47,1392.0,1598.0
B09PL79D2X,AFJJH654JT5YBKS72KDWAOPPCZPA,2990.0,0.47,1392.0,1598.0
B098K3H92Z,AGO7FWIRBIVDDEAYX2UI6DP4G6GA,899.0,0.33,300.0,599.0
B098K3H92Z,AGSJBU7AZR5BNW5HGXFDNH76SNWQ,899.0,0.33,300.0,599.0
B098K3H92Z,AELVWGIYLMQUY65GUKSUJYVXRODA,899.0,0.33,300.0,599.0
B098K3H92Z,AGSZBM525VC5PTNWEZC6I5CTH66Q,899.0,0.33,300.0,599.0
B098K3H92Z,AGQDGNLHK6VLEZF33POQLAQ6NNSA,899.0,0.33,300.0,599.0
B098K3H92Z,AG76GICZHJGA7YVN4TORX36ONVYA,899.0,0.33,300.0,599.0
B098K3H92Z,AH42ECAG6LPCU22T5BYN5OXQO74A,899.0,0.33,300.0,599.0
B098K3H92Z,AGHDZUKPZDC4HH2GVGDOBXWU4D3Q,899.0,0.33,300.0,599.0
B09KLVMZ3B,AF2XXVO7JUBUVAOBTJ3MNH4DGUFQ,399.0,0.6,240.0,159.0
B09KLVMZ3B,AH6VDJLLPBXKCWXMLBKMBCQ2ESGA,399.0,0.6,240.0,159.0
B09KLVMZ3B,AE642RIGZIT2VPQJOLNUZ34QVWJQ,399.0,0.6,240.0,159.0
B09KLVMZ3B,AFLHNKQH5UQZU3ATISKSMRE2KEDQ,399.0,0.6,240.0,159.0
B09KLVMZ3B,AF2L4MCRCIDOOREQJN7QPQ4QBZCA,399.0,0.6,240.0,159.0
B09KLVMZ3B,AGKLZ4SUHAU47KJXDVHBBEWJODUA,399.0,0.6,240.0,159.0
B09KLVMZ3B,AHESCOYXLCXB56F4JO45X4CZQCYA,399.0,0.6,240.0,159.0
B09KLVMZ3B,AGGHDE6KFZHEDUDJBD5R27AYMEWA,399.0,0.6,240.0,159.0
B084PJSSQ1,AHOXZCFLXIOIPGI7DXYFAI2644UQ,3000.0,0.57,1701.0,1299.0
B084PJSSQ1,AERATALW2RRDMFXI77X4JJBT23RA,3000.0,0.57,1701.0,1299.0
B084PJSSQ1,AFCKOCN7FG2KC4PCZZUORJFFGEJA,3000.0,0.57,1701.0,1299.0
B084PJSSQ1,AHWQSD5JHCOHW7JYN7F52ABQCJQA,3000.0,0.57,1701.0,1299.0
B084PJSSQ1,AFAVZL5OGYPPWWRW6TJ7XTEHPVFA,3000.0,0.57,1701.0,1299.0
B084PJSSQ1,AGKSU4ZSIR6TKLSZKM3IHFEH3FZQ,3000.0,0.57,1701.0,1299.0
B084PJSSQ1,AFPXTEAIUHCMFSNSGOL4CREXR4PQ,3000.0,0.57,1701.0,1299.0
B084PJSSQ1,AH4TEK5IQCC2BSF2KSQNKQEXAPLA,3000.0,0.57,1701.0,1299.0
B097R25DP7,AHECNVXSW6REC5TOGBH6OJXIBL4A,4999.0,0.68,3400.0,1599.0
B097R25DP7,AFWAX2O5B5I36ESHPOWZKN25BYPA,4999.0,0.68,3400.0,1599.0
B097R25DP7,AHSDH2Q4Q2QSUYUGEAGPIR22MT7Q,4999.0,0.68,3400.0,1599.0
B097R25DP7,AFSJOIQSSLDDJPOWX3DDKXDA6T5A,4999.0,0.68,3400.0,1599.0
B097R25DP7,AF7YEBOIUIR3AWM2L4PCV2MCTUOA,4999.0,0.68,3400.0,1599.0
B097R25DP7,AGUXZXNTCLWNP7Y5QA2KYEJLBMKA,4999.0,0.68,3400.0,1599.0
B097R25DP7,AGBT7W456GGMVOR73SNSIGLSK5DQ,4999.0,0.68,3400.0,1599.0
B097R25DP7,AGYF2BCD5W756VOY2V5HJQCX4H4A,4999.0,0.68,3400.0,1599.0
B097C564GC,AGO5SRT3ESLNL5WTRQFD5BSIYPQA,4999.0,0.94,4705.0,294.0
B097C564GC,AGGNODUMRADB3PQQTLA3U7UKYEWA,4999.0,0.94,4705.0,294.0
B097C564GC,AHOUPKNSFRTL4F3KLBXFMEFJSKUA,4999.0,0.94,4705.0,294.0
B097C564GC,AE2BXTBQXZ54NAE4NYNFSBR2WREA,4999.0,0.94,4705.0,294.0
B097C564GC,AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,4999.0,0.94,4705.0,294.0
B097C564GC,AFVUO24OGRVCE6Y7NXYDIOQZONCA,4999.0,0.94,4705.0,294.0
B097C564GC,AFJGD6THKLQUOW46YHUM7RY2IPJQ,4999.0,0.94,4705.0,294.0
B097C564GC,AEXCIDSOW3GVBORUKET6SP7RJ2PQ,4999.0,0.94,4705.0,294.0
B08CYNJ5KY,AHCS34T4DOHWPNKZ2G3W76AITIKA,861.0,0.04,33.0,828.0
B08CYNJ5KY,AGEMHG7WVU23NHOM3FGBFUDR4U2Q,861.0,0.04,33.0,828.0
B08CYNJ5KY,AGCOAUC6ORUPLX2ZZZQR5HD3HGHA,861.0,0.04,33.0,828.0
B08CYNJ5KY,AHO4LKHLICKCC2UKDNIAITWMGBJA,861.0,0.04,33.0,828.0
B08CYNJ5KY,AGU4OVT7IYKSJIBKTMGCTB6DYUOA,861.0,0.04,33.0,828.0
B08CYNJ5KY,AG6JGUFT2AOXWJS7UIOZBRYVE7VA,861.0,0.04,33.0,828.0
B08CYNJ5KY,AFUES4NRZYASSBOKEIWJLHRO7CPA,861.0,0.04,33.0,828.0
B08CYNJ5KY,AHDATOMH7HPV57Q6UFWUI47QEQ5Q,861.0,0.04,33.0,828.0
B00Y4ORQ46,AE4XKNCRFDT42UVC2DCKMIXW4MVQ,795.0,0.06,50.0,745.0
B00Y4ORQ46,AFF4VJIKK6EL5VW7Z7QZGE2JAG6Q,795.0,0.06,50.0,745.0
B00Y4ORQ46,AEV7WXLS2DB6RQA4TZIZ3A3E5L3Q,795.0,0.06,50.0,745.0
B00Y4ORQ46,AGQUCM3GAU6HWOILIQRBR73AAR6A,795.0,0.06,50.0,745.0
B00Y4ORQ46,AFRRHZVMJ63DSEXGYKGIGH7QJYJQ,795.0,0.06,50.0,745.0
B00Y4ORQ46,AE5B4IQUTNKHTVKOPXPIZF7BSVCQ,795.0,0.06,50.0,745.0
B00Y4ORQ46,AHQTD5TF5VW5IPOSAGIZ7VYFB66A,795.0,0.06,50.0,745.0
B00Y4ORQ46,AFHJSGFTBH6DO62VXXNYJWTRC5JA,795.0,0.06,50.0,745.0
B074CWD7MS,AEACCLBAYRCRJLUMTQVS5JSOYYVA,2495.0,0.38,946.0,1549.0
B074CWD7MS,AEBFS3LI626ABZMQMQQZAVCZMSEA,2495.0,0.38,946.0,1549.0
B074CWD7MS,AEPNFXQVCUUGVV74K5KGJEIGCBMA,2495.0,0.38,946.0,1549.0
B074CWD7MS,AE7YHD67JEECIX3IESFI44QL4HNQ,2495.0,0.38,946.0,1549.0
B074CWD7MS,AFCCTAOXYH2XQNESLRQRH72G27ZQ,2495.0,0.38,946.0,1549.0
B074CWD7MS,AGSVOGYYWRHJDZKU3MCFFYIPEVWQ,2495.0,0.38,946.0,1549.0
B074CWD7MS,AGWVUW6YRWVQ3III5WXH7X4RE4DA,2495.0,0.38,946.0,1549.0
B074CWD7MS,AHEH2QAVUEPNGB7EQJJWPYAOCAAQ,2495.0,0.38,946.0,1549.0
B083342NKJ,AGSGSRTEZBQY64WO2HKQTV7TWFSA,399.0,0.13,50.0,349.0
B083342NKJ,AEYD5HVYAJ23CR6PTWOOIKUOIDHA,399.0,0.13,50.0,349.0
B083342NKJ,AFRMNW6TDHDZBP2UHF2K3MEAEYUA,399.0,0.13,50.0,349.0
B083342NKJ,AHICHCW6EC3BNV2IDAEAJPBG4HZQ,399.0,0.13,50.0,349.0
B083342NKJ,AGWFKE7RNP6EVC4JFLFSL76EEVVQ,399.0,0.13,50.0,349.0
B083342NKJ,AGEOQQHGNELZNEUKJAJUA7NTPBLA,399.0,0.13,50.0,349.0
B083342NKJ,AFS3QBSOMCE2FAZFUYZ3NBFQDLMQ,399.0,0.13,50.0,349.0
B083342NKJ,AGJYG6ZWCWD74WNE6Y37XZ2VUSMA,399.0,0.13,50.0,349.0
B09C6HXFC1,AFNYIBWKJLJQKY4BGK77ZOTVMORA,1799.0,0.46,829.0,970.0
B09C6HXFC1,AFCTNNMP2LZLY5466YJ5AY3JE5ZA,1799.0,0.46,829.0,970.0
B09C6HXFC1,AG3XBWOAL65DJSBHJ7LQ2K54HJKQ,1799.0,0.46,829.0,970.0
B09C6HXFC1,AF2ZFMLJS4UBCGZO4FMJTEPP6MHA,1799.0,0.46,829.0,970.0
B09C6HXFC1,AFBZMRHC4GXUU7KNAK4OBKORDF6Q,1799.0,0.46,829.0,970.0
B09C6HXFC1,AHSIQL276K7X2UP72QOOOWNVRSXA,1799.0,0.46,829.0,970.0
B09C6HXFC1,AF3D6X5NQWOBOEVVH2Y37N55AKZQ,1799.0,0.46,829.0,970.0
B09C6HXFC1,AFWOTSQXCQJLZ653Y7ACEZADKGYQ,1799.0,0.46,829.0,970.0
B00A0VCJPI,AG2X6MXVRQJD5VE7SYKNUNWVOQRQ,2499.0,0.41,1030.0,1469.0
B00A0VCJPI,AHHZNQQE76XX2RN65TJO57ZXDDLQ,2499.0,0.41,1030.0,1469.0
B00A0VCJPI,AGQ36NZXZMWU5W2JFXIK5GCM4MUA,2499.0,0.41,1030.0,1469.0
B00A0VCJPI,AFBV4HQOSFPQYP63ELMOYRE32V6A,2499.0,0.41,1030.0,1469.0
B00A0VCJPI,AH6SINCM4KQ3L4MEBRPK3MNHX6HA,2499.0,0.41,1030.0,1469.0
B00A0VCJPI,AHSLNF7XKYX4LHL3JCCWY2KKNEAA,2499.0,0.41,1030.0,1469.0
B00A0VCJPI,AGNSJO5LAO5FKSHPW3UDKZQLPONQ,2499.0,0.41,1030.0,1469.0
B00A0VCJPI,AGSA37ZLXWHMSL74K3NMUHKGHWXA,2499.0,0.41,1030.0,1469.0
B00UGZWM2I,AENFXWHBX7R7PZG2Q67PXLFGPHAQ,800.0,0.75,602.0,198.0
B00UGZWM2I,AESZWZDE27MOGUHBRLCLXLVPGAFQ,800.0,0.75,602.0,198.0
B00UGZWM2I,AG4UQP4EKBXW3ZFQFIEGYNY2UHWQ,800.0,0.75,602.0,198.0
B00UGZWM2I,AFOLBZKWUZVF4PQ33ISHI3DEFDUA,800.0,0.75,602.0,198.0
B00UGZWM2I,AFV6VAGYLU35VYPDF7TN4ZJOCTWA,800.0,0.75,602.0,198.0
B00UGZWM2I,AGA4MZI3ZKNPYUXSJ5OHUNI7EJPA,800.0,0.75,602.0,198.0
B00UGZWM2I,AFJCL4S4SSCDXKTSMZJQ7DWNWQBA,800.0,0.75,602.0,198.0
B00UGZWM2I,AFRUA3JDKXTUMZLL7DF6FA632JVQ,800.0,0.75,602.0,198.0
B00R1P3B4O,AHVAI77H64YMRRMLITKJ5FPYALPQ,549.0,0.0,0.0,549.0
B00R1P3B4O,AGRSF3JCWR3L4M2GULFI4A4KCZKA,549.0,0.0,0.0,549.0
B00R1P3B4O,AGBRAMADVM5J4BNY7O4WWXMTYEBA,549.0,0.0,0.0,549.0
B00R1P3B4O,AHX5AFYII54YJY4XSBZU3HV2PN2A,549.0,0.0,0.0,549.0
B00R1P3B4O,AFTD5SG4EQFZYMU5MFGH4URN6PKQ,549.0,0.0,0.0,549.0
B00R1P3B4O,AEESPVBBOGON4LQB5OV3CCXNRKJQ,549.0,0.0,0.0,549.0
B00R1P3B4O,AG4FDTJABUWBNHOQZ6CDMPEV5VFA,549.0,0.0,0.0,549.0
B00R1P3B4O,AE637NV55PORSWGNKW547AAOV3VA,549.0,0.0,0.0,549.0
B0B3MWYCHQ,AHZNSNBVKQR4OGJAQHE4DCDA4YHA,9999.0,0.7,7000.0,2999.0
B0B3MWYCHQ,AFBW6COTZXGHQMWVDUOSXVUCCIHQ,9999.0,0.7,7000.0,2999.0
B0B3MWYCHQ,AFFRU7QVLXG4LNG6JKQKJ23KBA2A,9999.0,0.7,7000.0,2999.0
B0B3MWYCHQ,AF5E74KNXXYBJVMG7HUYXNRNYY3A,9999.0,0.7,7000.0,2999.0
B0B3MWYCHQ,AF4F4SKVD2UU7ZBJFZNNBK7ORIGA,9999.0,0.7,7000.0,2999.0
B0B3MWYCHQ,AF3IVRFFILSUOKAXKRZBFBDRF7MQ,9999.0,0.7,7000.0,2999.0
B0B3MWYCHQ,AF23WB7B2XKLYCA3KXEGKSBWYKOA,9999.0,0.7,7000.0,2999.0
B0B3MWYCHQ,AHAJNAQDV3BHN5AYLY3LOWFJCS6A,9999.0,0.7,7000.0,2999.0
B09DG9VNWB,AEPLUJYB5UT2XVP7A2NSNSCOCVLA,29999.0,0.6,17999.0,12000.0
B09DG9VNWB,AEM3SCJOCJZZLGUXTB75C57SOVNQ,29999.0,0.6,17999.0,12000.0
B09DG9VNWB,AEBRBDIZFIWDBOXITGLYRRSVZBTA,29999.0,0.6,17999.0,12000.0
B09DG9VNWB,AF3GJDKWGWNKAWFJPJWX5GB75VHQ,29999.0,0.6,17999.0,12000.0
B09DG9VNWB,AGCDYE3ROZ5D6RN2F6OGXL4I72RA,29999.0,0.6,17999.0,12000.0
B09DG9VNWB,AEXQ4SRRBRCQ6ZBY2R2Y3FP7YCFA,29999.0,0.6,17999.0,12000.0
B09DG9VNWB,AF6ME2VTJURUMEZJMGCC27XEYDPA,29999.0,0.6,17999.0,12000.0
B09DG9VNWB,AGFPWV2V26QRXMWUSTSGYQRVLW4Q,29999.0,0.6,17999.0,12000.0
B09Y5MP7C4,AHLPMR4VVPOQ2YOHBFOZ55D7OUVQ,3499.0,0.63,2200.0,1299.0
B09Y5MP7C4,AFXQR65B2ONAPVNIFV6RMMJXATAQ,3499.0,0.63,2200.0,1299.0
B09Y5MP7C4,AHKIW5FEJBZVHD4MH7LBRDKXFJTA,3499.0,0.63,2200.0,1299.0
B09Y5MP7C4,AE4XZRBGX3OYZRK6X25BK6UW7KPA,3499.0,0.63,2200.0,1299.0
B09Y5MP7C4,AFA2RHFCGLLADX2Y6VEUWDGJZPNA,3499.0,0.63,2200.0,1299.0
B09Y5MP7C4,AFTW5AE7RXGZCZGGGE5CIVC6ODMQ,3499.0,0.63,2200.0,1299.0
B09Y5MP7C4,AH3VCCMOSINF7Z5TWDQPIJTI7LNA,3499.0,0.63,2200.0,1299.0
B09Y5MP7C4,AHQQ5CAMLDWCOYQLE46VT6DT7T6A,3499.0,0.63,2200.0,1299.0
B01DJJVFPC,AFPSD5MVTPICFIXY5LKKTXSG7ZEA,315.0,0.15,46.0,269.0
B01DJJVFPC,AGJBM3XS26DC7YAEKR4MCLGOYVBA,315.0,0.15,46.0,269.0
B01DJJVFPC,AEZQUPHUINOCTERMXT3HOTVPLYGQ,315.0,0.15,46.0,269.0
